PID,Số tiền trung bình bạn trả cho một lần mua hàng:,Giới tính của bạn,Độ tuổi của bạn,Tình trạng hôn nhân của bạn,Số thành viên là con cái trong gia đình của bạn,Ngành nghề của bạn:,Mức thu nhập tháng của bạn nằm trong khoảng,Products
PID259,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu,Rau củ
PID259,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Trái cây
PID259,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Thuỷ hải sản tươi
PID259,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID260,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID260,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID260,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID260,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID261,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,1 con,Nhân viên hành chính,5-10 triệu,Trái cây
PID261,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,1 con,Nhân viên hành chính,5-10 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID261,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,1 con,Nhân viên hành chính,5-10 triệu, Bánh kẹo
PID261,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,1 con,Nhân viên hành chính,5-10 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID261,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,1 con,Nhân viên hành chính,5-10 triệu," Thời trang may mặc (quần áo, giày dép)"
PID262,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu,Rau củ
PID262,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID262,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Thuỷ hải sản tươi
PID262,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Thực phẩm đông lạnh
PID262,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID262,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID262,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID262,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID263,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu,Rau củ
PID263,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Trái cây
PID263,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID263,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Thực phẩm đông lạnh
PID263,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID263,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID263,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID264,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID264,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID264,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID264,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID264,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Đồ gia dụng (chén, bát, đũa, nồi, màng bọc thực phẩm…)"
PID264,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID264,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Thời trang may mặc (quần áo, giày dép)"
PID265,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu,"Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID265,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID265,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID265,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Bánh kẹo
PID265,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID265,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID266,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu,Rau củ
PID266,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu, Trái cây
PID266,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID266,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu, Bánh kẹo
PID266,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Đồ gia dụng (chén, bát, đũa, nồi, màng bọc thực phẩm…)"
PID266,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID267,100.000 – 300.000 VND,Nam,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu,Thực phẩm đông lạnh
PID267,100.000 – 300.000 VND,Nam,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID267,100.000 – 300.000 VND,Nam,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID267,100.000 – 300.000 VND,Nam,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Thời trang may mặc (quần áo, giày dép)"
PID268,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu,Rau củ
PID268,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Trái cây
PID268,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID268,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID268,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID268,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Bánh kẹo
PID269,50.000 – 100.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID269,50.000 – 100.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu, Bánh kẹo
PID269,50.000 – 100.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Đồ gia dụng (chén, bát, đũa, nồi, màng bọc thực phẩm…)"
PID269,50.000 – 100.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID269,50.000 – 100.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Thời trang may mặc (quần áo, giày dép)"
PID270,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu,Rau củ
PID270,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu, Trái cây
PID270,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID270,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID270,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID271,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID271,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID271,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Đồ gia dụng (chén, bát, đũa, nồi, màng bọc thực phẩm…)"
PID271,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thời trang may mặc (quần áo, giày dép)"
PID272,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu,Rau củ
PID272,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Trái cây
PID272,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Thực phẩm đông lạnh
PID272,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID272,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID272,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID272,300.000 – 500.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID273,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu,Trái cây
PID273,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID273,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID273,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID273,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID273,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Đồ gia dụng (chén, bát, đũa, nồi, màng bọc thực phẩm…)"
PID273,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,Dưới 5 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID274,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu,Trái cây
PID274,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID274,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID274,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID274,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu, Bánh kẹo
PID274,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Từ 3 con trở lên,Sinh viên,Dưới 5 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID275,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID275,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID275,300.000 – 500.000 VND,Nữ,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,5-10 triệu," Thời trang may mặc (quần áo, giày dép)"
PID276,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Nhân viên hành chính,Dưới 5 triệu,Rau củ
PID276,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Nhân viên hành chính,Dưới 5 triệu, Trái cây
PID276,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Nhân viên hành chính,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID276,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Nhân viên hành chính,Dưới 5 triệu, Bánh kẹo
PID276,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Nhân viên hành chính,Dưới 5 triệu," Đồ gia dụng (chén, bát, đũa, nồi, màng bọc thực phẩm…)"
PID276,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Nhân viên hành chính,Dưới 5 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID277,100.000 – 300.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu,Trái cây
PID277,100.000 – 300.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thịt tươi (gà, bò, lợn…) và trứng"
PID277,100.000 – 300.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Thuỷ hải sản tươi
PID277,100.000 – 300.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu, Thực phẩm đông lạnh
PID277,100.000 – 300.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Đồ gia dụng (chén, bát, đũa, nồi, màng bọc thực phẩm…)"
PID277,100.000 – 300.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Hoá mỹ phẩm (nước rửa bát, xà phòng, nước lau nhà,…)"
PID277,100.000 – 300.000 VND,Nam,23-29 tuổi,Độc thân,Không có,Nhân viên hành chính,10-20 triệu," Thời trang may mặc (quần áo, giày dép)"
PID278,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu,Rau củ
PID278,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Trái cây
PID278,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID278,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID278,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thực phẩm khô (Gia vị (mắm, muối, đường,…)"
PID278,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
PID278,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu, Bánh kẹo
PID278,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID279,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu,Thực phẩm đông lạnh
PID279,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID279,50.000 – 100.000 VND,Nữ,18-22 tuổi,Độc thân,Không có,Sinh viên,Dưới 5 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID280,300.000 – 500.000 VND,Nam,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu,Trái cây
PID280,300.000 – 500.000 VND,Nam,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu," Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID280,300.000 – 500.000 VND,Nam,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID280,300.000 – 500.000 VND,Nam,18-22 tuổi,Độc thân,Không có,Sinh viên,5-10 triệu," Sữa (tươi, chua,…) và các chế phẩm từ sữa (bơ, phô mai,…)"
PID281,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,5-10 triệu,"Thực phẩm ăn liền (bánh mì, cháo, đồ ăn nhanh, mì miến,…)"
PID281,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,5-10 triệu," Thức ăn nhanh (xúc xích, giò chả, lạp xưởng, bánh bao, nem, đậu hũ,…)"
PID281,100.000 – 300.000 VND,Nữ,18-22 tuổi,Độc thân,2 con,Sinh viên,5-10 triệu," Nước giải khát (nước khoáng, nước ngọt,…)"
